ItemID,ItemName,Category,UoM,UnitPriceUSD,UnitPriceIDR,MinStock,LastStock,Location,Photo
24.0004,Cetus PAO 46 @20L (Compressor) CEVRON P/N. 293025,,,0,,,3,WH - BROWN,
24.0005,Mobil Cut 100 MOBIL 136234,,,0,,,3,WH - BROWN,
24.0006,RANDO HD 68 CALTEX 293106,,,0,,,5,WH - BROWN,
24.0007,Lubo Kote-19 Ruse Preventives,,,0,,,1,WH - BROWN,
24.0008,Oil Turalik 52 - ISO VG 68 PERTAMINA (1 Drum: 209 Ltr),,,0,,,2,Out Side/Box Oil,
24.0009,Oil RANDO HD 68 CALTEX (1 Drum: 200 Ltr),,,0,,,3,Out Side/Box Oil,
24.001,Oil DELO Gold Ultra 15W-40 CALTEX (Diesel Engine Oil) (1 Drum: 200 Ltr),,,0,11080000,,0,Out Side/Box Oil,
24.0011,Oil DELO GL-5 SAE 85W-140 CALTEX (Gear Lubricant Oil) (1 Drum: 200 Ltr),,,0,13580000,,4,Out Side/Box Oil,
24.0012,Oil Meropa 320 - ISO VG 320 API GL-4 CALTEX (1 Drum: 200 Ltr),,,0,,,1,Out Side/Box Oil,
24.0013,DELO XLI Corrosion Inhibitor Premixed CALTEX (1 Drum: 200 Ltr),,,0,,,1,Out Side/Box Oil,
24.0014,Oil Tellus - SHELL S2 MX 68. 550045080 (1 Drum: 209 Ltr),,,0,12330000,,0,Out Side/Box Oil,
24.0015,Grease High Temp NLGI ROTARY,,,0,,,4,WH - 3,
25.0001,Pason Sensor Cable V-029,,,0,,,1,WH - 3/A4,
25.0002,"Pason Sensor Cable C/W. Trafel Switch 10A, 380V AC, DELIXI P/N. LXK3-20S/T",,,0,,,1,WH - 3/A4,
25.0003,Pason Conn. 498 Connectop Field P/N. CON498,,,0,,,1,WH - 3/E2,
25.0004,Cable Pason CBLASS673 - 15 Pin 200Ft. P/N. -,,,0,,,2,WH - PASON/J,
25.0005,Cable Pason CBLASS631 - 15 Pin 40Ft. P/N. TCSMX 796267,,,0,,,1,WH - PASON/J,
25.0006,Cable Pason CBLASS881 - 15 Pin 60Ft. P/N. TCSYYC 759651,,,0,,,1,WH - PASON/J,
25.0007,Cable Pason CBLASS631 - 15 Pin 40Ft. P/N. TCSMX 775116,,,0,,,1,WH - PASON/J,
25.0008,Cable Pason CBLASS834 - 15 Pin 3Ft. P/N. TCSMX 809018,,,0,,,1,WH - PASON/J,
25.0009,Cable Pason CBLASS643 - 15 Pin 25Ft. P/N. TCSYYC 462511,,,0,,,1,WH - PASON/J,
25.001,Cable Pason CBLASS467 - 15 Pin 75Ft. P/N. TCSMX 793961,,,0,,,1,WH - PASON/J,
25.0011,"Cable, RS-422 Comm. Cable, CBLASS214 - 25Ft.",,,0,,,0,WH - PASON/J,
25.0012,"Cable, RS-422 Comm. Cable, CBLASS215 - 60Ft.",,,0,,,0,WH - PASON/J,
25.0013,"Cable, RS-422 Comm. Cable, CBLASS446 - 40Ft.",,,0,,,0,WH - PASON/J,
25.0014,"Cable, Standpipe Pressure Transducer, 3ft, Bayonet CBLASS970",,,0,,,0,WH - PASON/J,
25.0015,Cable Pason (Depth Cable) CBLASS521 - 15 Pin 20Ft. P/N. -,,,0,,,1,WH - PASON/J,
25.0016,Small Depth Box Sensor with Connectors DEPTH008,,,0,,,0,WH - PASON/J,
25.0017,Hyd. Torque Sensor 0 - 5K Psi P/N. SENASS039,,,0,,,1,WH - PASON/L,
25.0018,Pason Screen,,,0,,,1,WH - PASON/L,
25.0019,Toggle Switch Off - Mom - On OEX / CH P/N. ACX7632 / 55021BL / 9622 - 25,,,0,,,3,WH - PASON/L,
25.002,"Toggle Switch Off - Mom - On 12A 125VAC ""CANAL TB SERIES"" P/N. -",,,0,,,1,WH - PASON/L,
25.0021,Automatic Cable 4Mm Twin 15A (2 x 23 / 0.32) NARVA P/N. 5824-30TW (30 Mtr),,,0,,,1,WH - PASON/L,
25.0022,Automatic Cable 6Mm Twin 50A (2 x 57 / 0.32) NARVA P/N. 5826-30TW (30 Mtr),,,0,,,1,WH - PASON/L,
25.0023,Plug 7 Pin SAE J560 TECTRAN for. Trailer,,,0,,,1,WH - PASON/L,
25.0024,Bulb Lamp Stop/Flasher - 12V 21W NARVA P/N. 47382,,,0,,,40,WH - PASON/L,
25.0025,Bulb lamp H4 - 24V 75/70W OEX P/N. GLX16620,,,0,,,1,WH - PASON/L,
25.0026,Bullbar Light-Amber 12/24V REVOLUTION Size: 226Mm x 55Mm x 20Mm P/N. 52-90342,,,0,,,0,WH - PASON/L,
25.0027,10-30 Multi Voltage LED Front End Outline Marker Lamp W/. Inbuild Retro Reflector (White) NARVA P/N. 91804,,,0,,,1,WH - PASON/L,
25.0028,Rear End Outline Marker Lamp 12/24V LED Size: 58Mm x 35Mm x 21Mm P/N. 58RM,,,0,,,1,WH - PASON/L,
25.0029,Seal Kit PARKER P/N. 8682-023-00N,,,0,,,1,WH - PASON/L,
25.003,Retro Reflector Amber NARVA Size: 70 x 28Mm P/N. 84036BL,,,0,,,2,WH - PASON/L,
25.0031,Clearance Light LED RED/AMBER ROADVISION - 10-30VDC P/N. BR4AR,,,0,,,1,WH - PASON/L,
25.0032,Head Shrink Black/Red,,,0,,,3,WH - PASON/L,
25.0033,Eye Wash NACI 0.9% @100 Ml,,,0,,,1,WH - PASON/L,
25.0034,Switch Pilot Lamp RED LED 24V NARVA P/N. 62097BL,,,0,,,3,WH - PASON/L,
25.0035,10-30V LED Side Marker Lamp (RED / AMBER) W/. Back Base And 0.5Mm Of Cable NARVA P/N. 91402,,,0,,,1,WH - PASON/L,
25.0036,10-33V LED Side Marker Lamp (RED / AMBER) W/. Back Base And 2.5Mm Of Cable NARVA P/N. 91403,,,0,,,1,WH - PASON/L,
25.0037,Connector 4 Pin Water-Proof DT04-4P DEUTSCH,,,0,,,1,WH - PASON/L,
25.0038,Selenoid Valve DIN Plug Connector B-12 MPM,,,0,,,3,WH - PASON/L,
25.0039,Back-Up Light 12V / 21W TRUCKLITE P/N. 45913,,,0,,,1,WH - PASON/L,
25.004,Dog House Com. Assembly Indoor G2 PASON P/N. DHC027,,,0,,,1,WH - PASON/N,
25.0041,Tape DENSO 50Mm x 10Mtr P/N. 721121,,,0,,,10,WH - PASON/N,
25.0042,Color Camera CCTV 12V 170MA MDL: TH-B120-PC,,,0,,,8,WH - PASON/N,
25.0043,Digital Video Recorder 12V 17W MDL: XVR208-M1H,,,0,,,1,WH - PASON/N,
25.0044,Keyboard Mini,,,0,,,2,WH - PASON/N,
25.0045,Keyboard,,,0,,,3,WH - PASON/N,
25.0046,Access Point MSM466 HP MDL: MRLBB-1002 P/N. J9622A,,,0,,,1,WH - PASON/N,
25.0047,Indoor WIFI Access Point Antena Assembly - 20Ft P/N. SUBASS221,,,0,,,1,WH - PASON/N,
25.0048,Cable Ethernet - 15 Pin 30Ft - CBLASS683 P/N. TCS YYC 527977,,,0,,,1,WH - PASON/N,
25.0049,SUB UJB Cable - 19 Pin 30Ft - CBLASS666 P/N. TCS YYC 567133,,,0,,,1,WH - PASON/N,
25.005,Depth Tracking Sheave Assembly PASON P/N. SUBASS157,,,0,,,1,WH - PASON/O,
25.0051,UJB To SUB UJB Digital - 3Ft CBLASS664,,,0,,,1,WH - PASON/O,
25.0052,Cable 12V Power To RIG Comm. CBLASS862 P/N. TCSMX 853103,,,0,,,1,WH - PASON/O,
25.0053,Cable JAM NUT MOUNTH CBLASS834 - 3Ft P/N. TCSMX 758844,,,0,,,2,WH - PASON/O,
25.0054,Cable RS - 422 Comm. CBLASS478 - 010Ft,,,0,,,2,WH - PASON/O,
25.0055,Cable RS - 422 Comm. CBLASS239 - 005Ft,,,0,,,2,WH - PASON/O,
25.0056,Cable RS - 422 Joiner CBLASS179 - 001Ft P/N. TCS YYC 573266,,,0,,,1,WH - PASON/O,
25.0057,Proximity / Depth Sensor TURCK P/N. Bi10-M30-Y1X-H1141,,,0,,,2,WH - PASON/O,
25.0058,Selenoid Valve PETER PAUL,,,0,,,1,WH - PASON/O,
25.0059,PASON Conn. 497 Plug P/N. CON497,,,0,,,1,WH - PASON/O,
25.006,Plug Custom Pason ERICSON P/N. 07061901,,,0,,,3,WH - PASON/O,
25.0061,Connector Pason ERICSON P/N. CON498,,,0,,,4,WH - PASON/O,
25.0062,Ethernet Cable - 15 Pin 200Ft CBLASS673,,,0,,,1,WH - PASON/O,
25.0063,Cable Jam Nut MOUNTH CBLASS834 - 3Ft P/N. TCS YYC 448073,,,0,,,1,WH - PASON/O,
25.0064,Ethernet Cable - 15 Pin 100Ft CBLASS750 P/N. TCS YYC 794496,,,0,,,1,WH - PASON/O,
25.0065,Ethernet Cable - 15 Pin 100Ft CBLASS750 P/N. TCS YYC 482512,,,0,,,1,WH - PASON/O,
25.0066,Trailer Connection Module Assembly VSP015 PASON,,,0,,,2,WH - PASON/P,
25.0067,Ethernet Switch Outdoor DC - Powered Assembly COMM086 PASON,,,0,,,1,WH - PASON/P,
25.0068,RIG Site Network router Lite COMM120,,,0,,,2,WH - PASON/Q,
25.0069,Ethernet Cable - 15 Pin To 10S Inline 12Ft - CBLASS991 REV 1-00 P/N. TCSMX 1010439,,,0,,,2,WH - PASON/Q,
25.007,Cable CBLASS970 R1-00-003Ft P/N. TCSMX 994691,,,0,,,2,WH - PASON/Q,
25.0071,"Ethernet, Gige Cable 5Ft (REV 1-00) CBLASS892 - 15 Pin P/N. TCSMX 1010649",,,0,,,3,WH - PASON/Q,
25.0072,15 Pin Socket To RJ45 Ethernet Xover (REV 3-00) CBLASS632 P/N. MX1013995,,,0,,,2,WH - PASON/Q,
25.0073,"Ethernet, Gige Cable 20Ft (REV - 0 - 01) CBLASS891 P/N. TCSMX 1011584",,,0,,,3,WH - PASON/Q,
25.0074,Oil Seal / Clipper Seal 10142 TB-H TCM,,,0,,,6,WH - PASON/Q,
25.0075,"O-Ring Size: 1-7/16""",,,0,,,30,WH - PASON/Q,
25.0076,"Pulley Belt Tensioner Size: 4-1/4""",,,0,,,1,WH - PASON/Q,
25.0077,Tend / Gazebo,,,0,,,1,WH - PASON/U,
25.0078,Pason Electric Gas Trap Assembly,,,0,,,1,WH - PASON/V,
25.0079,Zone 1 - HGAS H2S PASON - S/N. GSDT033,,,0,,,1,WH - PASON/X,
25.008,H2S Gas Alarm (GMH-101) PASON - S/N. GASMO1392 / GASMO1062,,,0,,,2,WH - PASON/X,
25.0081,"Plug APPLETON CAT No. ECCL20232 - 20A, 250VAC, 2HP C/W. Cable",,,0,,,1,WH - PASON/X,
25.0082,H2S Gas Alarm (GMH-101) PASON - S/N. GASMO2145,,,0,,,1,WH - PASON/X,
25.0083,Gas Analyzer (GA200) S/N. GSA000113,,,0,,,1,WH - PASON/X,
25.0084,Gas Analyzer Filter S/N. PLUM060,,,0,,,0,WH - PASON/X,
25.0085,Gas Sounder - E2XS121OL C/W. Strobe Lamp MDL: AST 14 & PASON System GMA-102 S/N. GALH00021,,,0,,,1,WH - PASON/X,
25.0086,Electric Cable 2.5Mm² x 2C+E S/N. SRF3025V @100 Mtr,,,0,,,1,WH - PASON/X,
25.0087,PASON Sensor Cable P/N. VZ9R-300H @300Mtr,,,0,,,1,WH - PASON/X,
25.0088,PASON Sensor Cable CBL170 @300Mtr,,,0,,,0,WH - PASON/X,
25.0089,RIG Alarm (ALRM004) S/N. RGA001142,,,0,,,1,WH - PASON/X,
25.009,SUB Universal J Box / UJB SUB Box S/N. SUJB003751,,,0,,,1,WH - PASON/X,
25.0091,PASON Systems GMM-101 S/N. GAJB00304 C/W. Plug 2P+1 - 16A 200-250V STAHL,,,0,,,1,WH - PASON/X,
25.0092,Universal Junction Box UJB001 PASON S/N. UJB003233,,,0,,,1,WH - PASON/A2,
25.0093,Air Filter In / Out - FLEETGUARD AF890 / 891,,,0,,,2,WH - PASON/A2,
25.0094,Zone 1 - HGAS LEL Sensor PASON - GSDT 024 # 1548074 And 1329250,,,0,,,2,WH - PASON/A3,
25.0095,Zone 1 - HGAS LEL Sensor PASON - GSDT 024 # 1329220,,,0,,,1,WH - PASON/A3,
25.0096,Zone 1 - HGAS H2S PASON - GSDT 025 # 1322093,,,0,,,1,WH - PASON/A3,
26.0001,Pin 40 Mm x 88 Mm,,,0,,,4,WH - 3/C2,
26.0002,Pin 40 Mm x 130 Mm,,,0,,,1,WH - 3/C2,
26.0003,Pin 40 Mm x 147 Mm,,,0,,,1,WH - 3/C2,
26.0004,Pin 40 Mm x 167 Mm,,,0,,,1,WH - 3/C2,
26.0005,Pin 44 Mm x 208 Mm for. Load Safe Pipe Jaw SCHARMM S/N. 34160105,,,0,,,2,WH - 3/C2,
26.0006,Pin 19 Mm x 70 Mm,,,0,,,20,WH - 3/C2,
26.0007,Pin 19 Mm x 284 Mm,,,0,,,1,WH - 3/C2,
26.0008,Pin 32 Mm x 177 Mm,,,0,,,3,WH - 3/C2,
26.0009,Pin 35 Mm x 85 Mm,,,0,,,1,WH - 3/C2,
26.001,Pin 35 Mm x 65 Mm,,,0,,,1,WH - 3/C2,
26.0011,Pin 35 Mm x 92 Mm,,,0,,,4,WH - 3/C2,
26.0012,Pin 50 Mm x 230 Mm,,,0,,,1,WH - 3/C2,
26.0013,Pin 50 Mm x 116 Mm,,,0,,,1,WH - 3/C2,
26.0014,Pin 58 Mm x 225 Mm,,,0,,,2,WH - 3/C2,
26.0015,Pin 25 Mm x 70 Mm,,,0,,,2,WH - 3/C2,
26.0016,Pin 12 Mm x 40 Mm,,,0,,,1,WH - 3/C2,
26.0017,Pin 16 Mm x 110 Mm,,,0,,,1,WH - 3/C2,
26.0018,Pin 16 Mm x 190 Mm,,,0,,,0,WH - 3/C2,
27.0001,"Elbow 4"" - 90 Degree ( Galvanize )",,,0,,,5,WH -2 /C,
27.0002,"Elbow 6"" - 90 Degree SCH 40",,,0,690000,,5,WH -2 /C,
27.0003,"Elbow 8"" - 90 Degree SCH 40",,,0,1257000,,4,WH -2 /C,
27.0004,"Elbow 10"" - 90 Degree SCH 40",,,0,1077000,,5,WH -2 /C,
27.0005,"Steel Pipe 10"" - SCH40",,,0,,,14,Outside,
27.0006,"Steel Pipe 8"" - SCH40",,,0,,,2,WH -2 /C,
27.0007,Pipe Clamp Size : 3 Inch,,,0,,,2,WH - 2/F,
27.0008,Pipe Clamp Size : 4 Inch,,,0,,,1,WH - 2/F,
27.0009,Ball Valve - 4 Inch SANKYO 1000 W.O.G,,,0,,,4,WH - 2/F,
27.001,Tee 4 Inch 304 SS 4-150,,,0,,,2,WH - 2/F,
27.0011,Double Nipple 4 Inch 304 SS 4-150,,,0,,,3,WH - 2/F,
27.0012,Tee 2 Inch Galvanize,,,0,,,1,WH - 2/N,
27.0013,Double Nipple 2 Inch Galvanize,,,0,,,3,WH - 2/N,
27.0014,Double Nipple 2 Inch Plastic,,,0,,,1,WH - 2/N,
27.0015,Butterfly Valve 2 Inch,,,0,,,4,WH - 2/S,
27.0016,Butterfly Valve 3 Inch,,,0,,,5,WH - 2/S,
27.0017,Butterfly Valve 4 Inch,,,0,,,5,WH - 2/S,
27.0018,Butterfly Valve 6 Inch,,,0,817000,,7,WH - 2/S,
27.0019,Butterfly Valve 8 Inch,,,0,1487000,,8,WH - 2/S,
27.002,Butterfly Valve 10 Inch,,,0,2430000,,4,WH - 2/S,
27.0021,"Flange 10"" - ANSI 150 Welded Type",,,0,1190000,,28,WH - 2/U,
27.0022,"Flange 10"" - SS400 JIS 5K",,,0,,,4,WH - 2/U,
27.0023,"Flange 8"" - ANSI 150 Welded Type",,,0,870000,,8,WH - 2/U,
27.0024,"Flange 6"" - ANSI 150 Welded Type",,,0,537000,,8,WH - 2/U,
27.0025,"Flange 6"" - SS400 JIS 5K",,,0,,,0,WH - 2/U,
27.0026,"Flange 6"" - Slip On A105",,,0,,,1,WH - 2/U,
27.0027,"Flange 5"" - Welded Type A105N",,,0,,,4,WH - 2/U,
27.0028,Butterfly Valve 10 Inch Ex Used,,,0,,,1,WH - 2/U,
27.0029,Butterfly Valve 6 Inch Ex Used,,,0,,,3,WH - 2/U,
27.003,Tee 6 Inch,,,0,,,1,WH - 2/U,
27.0031,Reducer 8 Inch x 6 Inch,,,0,550000,,2,WH - 2/U,
27.0032,Reducer 6 Inch x 5 Inch,,,0,,,1,WH - 2/U,
27.0033,Reducer 10 Inch x 6 Inch,,,0,,,1,WH - 2/U,
27.0034,"Union Hammer Coupling 2"" x 15.000 psi FIG 1502 ""FMC WECO"" ( Only Half )",,,0,,,1,WH - 2/W,
27.0035,"Union Hammer Coupling 3"" x 15.000 psi FIG 1502 ""FMC WECO"" ( Only Half )",,,0,,,1,WH - 2/W,
27.0036,"Union Hammer Coupling 3"" x 6000 psi FIG 602 ""FMC WECO""",,,0,5373000,,15,WH - 2,
27.0037,"Flange 11""",,,0,,,4,WH - 3/A4,
27.0038,Adapter Nipple Size: 3 Inch x 2 Inch,,,0,,,4,WH - 3/D3,
27.0039,"Elbow 3"" - 90 Degree SCH 40",,,0,275000,,6,WH -2 /C,
27.004,"Elbow 4"" - 90 Degree SCH 40",,,0,277000,,3,WH -2 /C,
28.0001,Foot Valve PVC 1 Inch AIWO,,,0,,,2,WH - 3/E2,
29.0001,"Press. Gauge 4 Inch 0 - 6000 Psi Back Conn: 1/2"" SPAN",,,0,,,1,WH - 3/C2,
29.0002,"Press. Gauge 4 Inch 0 - 3500 Psi Back Conn: 3/4"" OTTO",,,0,,,1,WH - 3/C2,
29.0003,"Press. Gauge 4 Inch 0 - 5800 Psi Back Conn: 3/4"" OTTO",,,0,,,1,WH - 3/C2,
29.0004,"Press. Gauge 4 Inch 0 - 3000 Psi Back Conn: 1/2"" REOTAMP",,,0,,,2,WH - 3/C2,
29.0005,"Press. Gauge 2 Inch 0 - 3000 Psi Down Conn: 1/2"" RANSBURG S/N. EN837-1",,,0,,,1,WH - 3/C2,
29.0006,"Press. Gauge 2 Inch 0 - 3000 Psi Down Conn: 1/2"" PARKER / STAUFF S/N. -",,,0,,,1,WH - 3/C2,
29.0007,"Press. Gauge 4 Inch 0 - 5000 Psi Down Conn: 3/4"" CACTUS / GEOIL S/N. PG5 / PG5M",,,0,,,2,WH - 3/C2,
29.0008,"Press. Gauge 4 Inch 0 - 3000 Psi Down Conn: 3/4"" S/N. -",,,0,,,0,WH - 3/C2,
29.0009,"Press. Gauge 6 Inch 0 - 10.000 Psi Down Conn: 1/2"" R&T S/N. -",,,0,,,1,WH - 3/C2,
29.001,"Press. Gauge 6 Inch 0 - 6000 Psi Down Conn: 3/4"" S/N. 1191443",,,0,,,2,WH - 3/C2,
29.0011,Press. Gauge 0 - 6000 Psi MDL. F-55675 Conn. Union Hammer Coupling FIG 1502,,,0,,,1,WH - 3/C2,
29.0012,"Press. Gauge 2 Inch 0 - 200 Psi Back Conn: 1/4"" DIXON S/N. -",,,0,,,0,WH - 3/C2,
29.0013,"Press. Gauge 2.5 Inch 0 - 35 Psi Down Conn: 1/4"" S/N. -",,,0,,,1,WH - 3/C2,
29.0014,"Press. Gauge 2.5 Inch 0 - 150 Psi Back Conn: 1/4"" S/N. -",,,0,,,1,WH - 3/C2,
29.0015,"Press. Gauge 2.5 Inch 0 - 3500 Psi Down Conn: 1/4"" S/N. -",,,0,,,1,WH - 3/C2,
29.0016,"Press. Gauge 2.5 Inch 0 - 3600 Psi Back Conn: 1/4"" S/N. -",,,0,,,1,WH - 3/C2,
30.0001,"Pressure Release Valve PRV 3"" Type Shear LP Threaded Rating 1000 - 5000 Psi ""ÖTECO"" PN. 61730",,,0,,,1,WH-2/A,
30.0002,"Major Repair Kit PRV 3"" - OTECO PN. OBS00031 (30550)",,,0,,,2,WH-2/B,
30.0003,"Stem - PRV 3"" 500 - 5000 Psi SS6110, MDL. 30550 ""OTECO"" PN. 141235",,,0,,,0,WH-2/B,
30.0004,"Stem Cushion - PRV 3"" 500 - 5000 Psi SC6110 NBR ( NITRILE STANDART ) ""OTECO"" PN. 140335",,,0,,,4,WH-2/B,
30.0005,"Piston Kit - PRV 3"" 500 - 5000 Psi SP4710 NBR ( NITRILE STANDART ) ""OTECO"" PN. 141025",,,0,,,5,WH-2/B,
30.0006,"O-Ring - PRV 3"" 500 - 5000 Psi RO355/353 DURO NBR ( NITRILE ) ""OTECO"" PN. 140735",,,0,,,8,WH-2/B,
31.0001,Check Valve Size: 1/2 Inch LEXAIR S/N. 331408,,,0,,,2,WH - 3/C2,
31.0002,Rexrott Quick Exhaust Valve NPT - 150 Psi REXROTH S/N. P52935,,,0,,,1,WH - 3/C2,
31.0003,Schramm Seal Kit Running Blow Down SCHRAMM S/N. 11620025,,,0,,,0,WH - 3/C2,
31.0004,Cylinder Head Cover MTU S/N. X53605500001 for. Engine DETROIT MTU,,,0,,,1,WH - 3/C2,
31.0005,Schramm Bearing DU 5.750 ID x 2.00 Long SCHRAMM S/N. 0860 - 0198,,,0,,,0,WH - 3/C2,
31.0006,Schramm Bearing DU 4.750 ID x 2.00 Long SCHRAMM S/N. 0860 - 0196,,,0,,,0,WH - 3/C2,
31.0007,"Schramm Seal Polypak Size: 4-3/4"" x 5-1/2"" SCHRAMM S/N. 2822 - 0048",,,0,,,0,WH - 3/C2,
31.0008,"Schramm Valve Checker Pilot Operated 1/2"" - 3:1 Pilot Ratio",,,0,,,0,WH - 3/C2,
31.0009,Shuttle Valve REXROTH S/N. P54350,,,0,,,1,WH - 3/C2,
31.001,"Dynamo Starter Delco Remy Series 50MT, Type 400 - MDL: M22C230",,,0,,,2,WH - 3/C3,
32.0001,Rain Coat GOSAVE Jacket & Hood Size : XL,,,0,,,10,WH - 2/F,
32.0002,Rain Coat GOSAVE Jacket & Hood Size : XL,,,0,177000,,10,HSE OFFICE,
32.0003,Rain Coat GOSAVE Jacket & Hood Size : XXL,,,0,,,10,WH - 2/F,
32.0004,Rain Coat GOSAVE Jacket & Hood Size : XXL,,,0,177000,,10,HSE OFFICE,
32.0005,Rain Coat Jacket & Hood Size : XXXL,,,0,,,0,WH - 2/F,
32.0006,Rain Coat Pants Size : XXXL,,,0,,,4,WH - 2/F,
32.0007,Rain Coat Pants Size : XXL,,,0,,,4,WH - 2/F,
32.0008,Rain Coat Pants Size : L,,,0,,,2,WH - 2/F,
32.0009,MSA Winch & Material Hoist for. Confined Space Personal,,,0,,,1,WH - 2/F,
32.001,Safety Rubber Boots Yellow collor size No. 11,,,0,,,0,WH - 3/D1,
32.0011,Safety Rubber Boots Yellow collor size No. 12,,,0,,,0,WH - 3/D1,
32.0012,Safety Line Yellow / Black,,,0,,,2,WH - 3/E1,
32.0013,Safety Line Red / White,,,0,,,1,WH - 3/E1,
32.0014,Emergency Eye Wash,,,0,,,1,WH - 3/F2,
32.0015,Coverall NOMEX Size : XL,,,0,585000,,0,HSE OFFICE,
32.0016,Coverall NOMEX Size : 2XL,,,0,585000,,0,HSE OFFICE,
32.0017,Coverall NOMEX Size : 3XL,,,0,585000,,0,HSE OFFICE,
32.0018,Coverall NOMEX Size : 4XL,,,0,585000,,0,HSE OFFICE,
32.0019,Coverall NOMEX Size : 5XL,,,0,585000,,0,HSE OFFICE,
32.002,"Particle Filtering Half Mask ""3M"" Model: N95 @20 Ea",,,0,262000,,3,HSE OFFICE,
32.0021,Ear Plugs 3M Ultrafit 340 4002 @50Ea,,,0,1086000,,0,HSE OFFICE,
32.0022,Safety Helmed Full Fast Track C/W. Chain Strip ( White ),,,0,370000,,0,HSE OFFICE,
32.0023,Hand Gloves Cut Resistance,,,0,41000,,0,HSE OFFICE,
32.0024,Hanger Gloves Clip,,,0,21000,,0,HSE OFFICE,
32.0025,"Safety Glasses KING Type 2221 ""Black"" @12 Ea",,,0,400000,,3,HSE OFFICE,
32.0026,"Safety Glasses KING Type 2221 ""Clear"" @12 Ea",,,0,400000,,3,HSE OFFICE,
32.0027,Hand Gloves Polkadot,,,0,46000,,50,HSE OFFICE,
32.0028,Alcohol Tester Breath,,,0,1904000,,1,HSE OFFICE,
32.0029,Accessories Rope Glasses CIG,,,0,18000,,50,HSE OFFICE,
32.003,Safety Gloves Superior Gloves Chemstop NIF3018-L / Electrical Gloves,,,0,50000,,5,HSE OFFICE,
32.0031,"Safety shoes ""Krusher"" Brown size no. 5",,,0,,,0,HSE OFFICE,
32.0032,"Safety shoes ""Krusher"" Brown size no. 6 ( 40 )",,,0,682000,,5,HSE OFFICE,
32.0033,"Safety shoes ""Krusher"" Brown size no. 7 ( 41 )",,,0,682000,,5,HSE OFFICE,
32.0034,"Safety shoes ""Krusher"" Brown size no. 8 ( 42 )",,,0,682000,,4,HSE OFFICE,
32.0035,"Safety shoes ""Krusher"" Brown size no. 9 ( 43 )",,,0,682000,,3,HSE OFFICE,
32.0036,"Safety shoes ""Krusher"" Brown size no. 10 ( 45 )",,,0,682000,,3,HSE OFFICE,
32.0037,"Safety shoes ""Krusher"" Brown size no. 11 ( 46 )",,,0,,,0,HSE OFFICE,
32.0038,Oil Absorbent @ 100 Lbr /dozn,,,0,660000,,5,HSE OFFICE,
32.0039,Fire Extinghuiser Powder 9 Kg (ABC),,,0,,,11,WH - 3,
32.004,Fire Extinghuiser Powder 4.5 Kg (ABC),,,0,,,4,WH - 3,
32.0041,"Heavy Duty Spill Kit ÖNE BIZ"" @25L",,,0,,,1,WH - 3/A1,
32.0042,Coverall NOMEX Size : L,,,0,585000,,0,HSE OFFICE,
33.0001,Cotter Pin 5 x 60Mm,,,0,,,50,WH-2/C,
34.0001,Rubber Deck DERRICK for. Shale Shaker,,,0,,,10,WH - 2/G,
34.0002,Fixed Side Finger HYPERPOOL DERRICK P/N: -,,,0,,,4,WH - 2/G,
34.0003,Housing Assy Shaft Support Hyperpool DERRICK PN. G0012822,,,0,,,1,WH - 2/H,
34.0004,Lock Assembly Pawl-Complete DERRICK PN. 17671-04-001 for. Derrick Hyperpool 304 SST,,,0,,,4,WH - 2/H,
34.0005,Rubber Mounting DERRICK PN. 1129 for. Derrick Shaker Hyperpool,,,0,,,11,WH - 2/H,
34.0006,Vibrator Motor - Shale Shaker DERRICK P/N. SG31066,,,0,,,1,WH - 2/X,
34.0007,Pin Compression Hyperpool DERRICK P/N. G0013257,,,0,,,1,WH - 3/D2,
34.0008,"Stud Assy, Vibrator-SGX.750-16X5"" W/Washers"" P/N. G00001973",,,0,,,0,WH - 3/D2,
34.0009,Protector Bulkhade Single 41.250 DERRICK P/N. 16848-10,,,0,,,12,WH - 3/D2,
34.001,Protector Bulkhade Double 41.250 DERRICK P/N. 16848-11,,,0,,,8,WH - 3/D2,
34.0011,Protector Rear Cross Support 41.250 DERRICK P/N. 16848-13,,,0,,,2,WH - 3/D2,
34.0012,Protector Side Support Outer 46 Incg DERRICK P/N. 16848-01-001,,,0,,,6,WH - 3/D2,
34.0013,Screen Mesh PMDHYPDX-A-80 Pyramid,,,0,,,21,WH - PASON,
34.0014,Screen Mesh PMDHYPDX-A-100 Pyramid,,,68,,,20,WH - PASON,
34.0015,Screen Mesh PMDHYPDX-A-120 Pyramid,,,68,,,20,WH - PASON,
34.0016,Screen Mesh PMDHYPDX-A-140 Pyramid,,,68,,,24,WH - PASON,
34.0017,Screen Mesh PMDHYPDX-A-170 Pyramid,,,68,,,20,WH - PASON,
34.0018,Screen Mesh PMDHYPDX-A-200 Pyramid,,,68,,,22,WH - PASON,
34.0019,Screen Mesh PMDHYPDX-A-230 Pyramid,,,68,,,7,WH - PASON,
34.002,Screen Mesh PMDHYPDX-A-270 Pyramid,,,,,,2,WH - PASON,
34.0021,Brake Chamber for Trailer Flat Bed,,,,,,2,WH-2/C,
35.0001,"Rubber Tester Cup Size: 9-5/8""",,,,,,1,WH - 2/Q,
35.0002,"Tester Cup Size: 9-5/8"" Thru 40 OLB Casing P/N. 30601-01",,,,,,1,WH - 2/Q,
